federal_provider_number,provider_name,provider_address,provider_city,provider_state,provider_zip_code,survey_date,survey_type,deficiency_prefix,deficiency_category,deficiency_tag_number,tag_version,deficiency_description,scope_severity_code,deficiency_corrected,correction_date,inspection_cycle,standard_deficiency,complaint_deficiency,infection_control_inspection_deficiency,location,processing_date
335023,A HOLLY PATTERSON EXTENDED CARE FACILITY,875 JERUSALEM AVENUE,UNIONDALE,NY,11553,2017-02-17,Fire Safety,K,Smoke Deficiencies,0379,New,Have proper openings in smoke barrier doors.,D,"Deficient, Provider has date of correction",2017-04-17,3,Y,N,N,"875 JERUSALEM AVENUE,UNIONDALE,NY,11553",2022-01-01
335023,A HOLLY PATTERSON EXTENDED CARE FACILITY,875 JERUSALEM AVENUE,UNIONDALE,NY,11553,2017-02-17,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0915,New,Have proper power supply for life support equipment.,B,"Deficient, Provider has date of correction",2017-04-17,3,Y,N,N,"875 JERUSALEM AVENUE,UNIONDALE,NY,11553",2022-01-01
335023,A HOLLY PATTERSON EXTENDED CARE FACILITY,875 JERUSALEM AVENUE,UNIONDALE,NY,11553,2017-02-17,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0920,New,Ensure proper usage of power strips and extension cords.,D,"Deficient, Provider has date of correction",2017-04-17,3,Y,N,N,"875 JERUSALEM AVENUE,UNIONDALE,NY,11553",2022-01-01
335024,BEACH TERRACE CARE CENTER,640 WEST BROADWAY,LONG BEACH,NY,11561,2020-03-06,Fire Safety,K,Egress Deficiencies,0225,New,Have stairways and smokeproof enclosures used as exits that meet safety requirements.,D,"Deficient, Provider has date of correction",2020-03-19,1,Y,N,N,"640 WEST BROADWAY,LONG BEACH,NY,11561",2022-01-01
335024,BEACH TERRACE CARE CENTER,640 WEST BROADWAY,LONG BEACH,NY,11561,2019-05-22,Fire Safety,E,Emergency Preparedness Deficiencies,0001,New,Establish an Emergency Preparedness Program (EP).,F,"Deficient, Provider has date of correction",2019-07-19,2,Y,N,N,"640 WEST BROADWAY,LONG BEACH,NY,11561",2022-01-01
335024,BEACH TERRACE CARE CENTER,640 WEST BROADWAY,LONG BEACH,NY,11561,2019-05-22,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",D,"Deficient, Provider has date of correction",2019-07-19,2,Y,N,N,"640 WEST BROADWAY,LONG BEACH,NY,11561",2022-01-01
335024,BEACH TERRACE CARE CENTER,640 WEST BROADWAY,LONG BEACH,NY,11561,2019-05-22,Fire Safety,K,Egress Deficiencies,0222,New,Add doors in an exit area that do not require the use of a key from the exit side unless in case of special locking arrangements.,D,"Deficient, Provider has date of correction",2019-07-19,2,Y,N,N,"640 WEST BROADWAY,LONG BEACH,NY,11561",2022-01-01
335024,BEACH TERRACE CARE CENTER,640 WEST BROADWAY,LONG BEACH,NY,11561,2019-05-22,Fire Safety,K,Egress Deficiencies,0225,New,Have stairways and smokeproof enclosures used as exits that meet safety requirements.,D,"Deficient, Provider has date of correction",2019-07-19,2,Y,N,N,"640 WEST BROADWAY,LONG BEACH,NY,11561",2022-01-01
335024,BEACH TERRACE CARE CENTER,640 WEST BROADWAY,LONG BEACH,NY,11561,2019-05-22,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2019-07-19,2,Y,N,N,"640 WEST BROADWAY,LONG BEACH,NY,11561",2022-01-01
335024,BEACH TERRACE CARE CENTER,640 WEST BROADWAY,LONG BEACH,NY,11561,2019-05-22,Fire Safety,K,Smoke Deficiencies,0374,New,Install smoke barrier doors that can resist smoke for at least 20 minutes.,D,"Deficient, Provider has date of correction",2019-07-19,2,Y,N,N,"640 WEST BROADWAY,LONG BEACH,NY,11561",2022-01-01
335024,BEACH TERRACE CARE CENTER,640 WEST BROADWAY,LONG BEACH,NY,11561,2019-05-22,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0911,New,Meet other general requirements that are deficient.,C,"Deficient, Provider has date of correction",2019-07-19,2,Y,N,N,"640 WEST BROADWAY,LONG BEACH,NY,11561",2022-01-01
335024,BEACH TERRACE CARE CENTER,640 WEST BROADWAY,LONG BEACH,NY,11561,2019-05-22,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0923,New,Have proper medical gas storage and administration areas.,D,"Deficient, Provider has date of correction",2019-07-19,2,Y,N,N,"640 WEST BROADWAY,LONG BEACH,NY,11561",2022-01-01
335024,BEACH TERRACE CARE CENTER,640 WEST BROADWAY,LONG BEACH,NY,11561,2017-11-17,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",B,Waiver has been granted,2017-12-07,3,Y,N,N,"640 WEST BROADWAY,LONG BEACH,NY,11561",2022-01-01
335024,BEACH TERRACE CARE CENTER,640 WEST BROADWAY,LONG BEACH,NY,11561,2017-11-17,Fire Safety,K,Egress Deficiencies,0223,New,Provide exit doors that are held open by devices that will automatically close on the activation of a fire alarm or smoke detector.,B,Waiver has been granted,2017-12-07,3,Y,N,N,"640 WEST BROADWAY,LONG BEACH,NY,11561",2022-01-01
335024,BEACH TERRACE CARE CENTER,640 WEST BROADWAY,LONG BEACH,NY,11561,2017-11-17,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",E,"Deficient, Provider has date of correction",2017-12-07,3,Y,N,N,"640 WEST BROADWAY,LONG BEACH,NY,11561",2022-01-01
335024,BEACH TERRACE CARE CENTER,640 WEST BROADWAY,LONG BEACH,NY,11561,2017-11-17,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0923,New,Have proper medical gas storage and administration areas.,D,"Deficient, Provider has date of correction",2017-12-07,3,Y,N,N,"640 WEST BROADWAY,LONG BEACH,NY,11561",2022-01-01
335141,EMERGE NURSING AND REHABILITATION AT GLEN COVE,2 MEDICAL PLAZA,GLEN COVE,NY,11542,2021-08-19,Fire Safety,K,Miscellaneous Deficiencies,0741,New,"Have posted ""No-smoking"" signs in areas where smoking is not permitted or ashtrays provided where smoking was allowed.",D,"Deficient, Provider has date of correction",2021-09-24,1,Y,N,N,"2 MEDICAL PLAZA,GLEN COVE,NY,11542",2022-01-01
335141,EMERGE NURSING AND REHABILITATION AT GLEN COVE,2 MEDICAL PLAZA,GLEN COVE,NY,11542,2019-04-18,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",D,"Deficient, Provider has date of correction",2019-06-17,2,Y,N,N,"2 MEDICAL PLAZA,GLEN COVE,NY,11542",2022-01-01
335141,EMERGE NURSING AND REHABILITATION AT GLEN COVE,2 MEDICAL PLAZA,GLEN COVE,NY,11542,2019-04-18,Fire Safety,K,Smoke Deficiencies,0355,New,"Properly select, install, inspect, or maintain portable fire extinguishes.",D,"Deficient, Provider has date of correction",2019-06-17,2,Y,N,N,"2 MEDICAL PLAZA,GLEN COVE,NY,11542",2022-01-01
335141,EMERGE NURSING AND REHABILITATION AT GLEN COVE,2 MEDICAL PLAZA,GLEN COVE,NY,11542,2019-04-18,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0911,New,Meet other general requirements that are deficient.,D,"Deficient, Provider has date of correction",2019-06-17,2,Y,N,N,"2 MEDICAL PLAZA,GLEN COVE,NY,11542",2022-01-01
335141,EMERGE NURSING AND REHABILITATION AT GLEN COVE,2 MEDICAL PLAZA,GLEN COVE,NY,11542,2017-09-29,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",D,"Deficient, Provider has date of correction",2017-11-24,3,Y,N,N,"2 MEDICAL PLAZA,GLEN COVE,NY,11542",2022-01-01
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,275 W MERRICK ROAD,FREEPORT,NY,11520,2019-12-17,Fire Safety,K,Egress Deficiencies,0225,New,Have stairways and smokeproof enclosures used as exits that meet safety requirements.,B,"Deficient, Provider has no plan of correction",,1,Y,N,N,"275 W MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,275 W MERRICK ROAD,FREEPORT,NY,11520,2019-12-17,Fire Safety,K,Smoke Deficiencies,0311,New,Have an enclosure around a vertical opening shaft.,B,"Deficient, Provider has no plan of correction",,1,Y,N,N,"275 W MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,275 W MERRICK ROAD,FREEPORT,NY,11520,2019-12-17,Fire Safety,K,Miscellaneous Deficiencies,0712,New,Have simulated fire drills held at unexpected times.,E,"Deficient, Provider has date of correction",2020-02-11,1,Y,N,N,"275 W MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,275 W MERRICK ROAD,FREEPORT,NY,11520,2019-12-17,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0918,New,Have generator or other power source capable of supplying service within 10 seconds.,E,"Deficient, Provider has date of correction",2020-02-11,1,Y,N,N,"275 W MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,275 W MERRICK ROAD,FREEPORT,NY,11520,2018-09-17,Fire Safety,E,Emergency Preparedness Deficiencies,0024,New,Establish policies and procedures for volunteers.,C,"Deficient, Provider has date of correction",2018-11-15,2,Y,N,N,"275 W MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,275 W MERRICK ROAD,FREEPORT,NY,11520,2018-09-17,Fire Safety,E,Emergency Preparedness Deficiencies,0037,New,Establish staff and initial training requirements.,C,"Deficient, Provider has date of correction",2018-11-15,2,Y,N,N,"275 W MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,275 W MERRICK ROAD,FREEPORT,NY,11520,2018-09-17,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",D,"Deficient, Provider has date of correction",2018-11-15,2,Y,N,N,"275 W MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,275 W MERRICK ROAD,FREEPORT,NY,11520,2018-09-17,Fire Safety,K,Egress Deficiencies,0225,New,Have stairways and smokeproof enclosures used as exits that meet safety requirements.,B,"Deficient, Provider has date of correction",2018-11-15,2,Y,N,N,"275 W MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,275 W MERRICK ROAD,FREEPORT,NY,11520,2018-09-17,Fire Safety,K,Smoke Deficiencies,0311,New,Have an enclosure around a vertical opening shaft.,B,"Deficient, Provider has date of correction",2018-11-15,2,Y,N,N,"275 W MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,275 W MERRICK ROAD,FREEPORT,NY,11520,2018-09-17,Fire Safety,K,Smoke Deficiencies,0374,New,Install smoke barrier doors that can resist smoke for at least 20 minutes.,D,"Deficient, Provider has date of correction",2018-11-15,2,Y,N,N,"275 W MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,275 W MERRICK ROAD,FREEPORT,NY,11520,2018-09-17,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0921,New,Ensure that testing and maintenance of electrical equipment is performed.,D,"Deficient, Provider has date of correction",2018-11-15,2,Y,N,N,"275 W MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,275 W MERRICK ROAD,FREEPORT,NY,11520,2017-04-14,Fire Safety,K,Egress Deficiencies,0225,New,Have stairways and smokeproof enclosures used as exits that meet safety requirements.,B,Waiver has been granted,2017-06-02,3,Y,N,N,"275 W MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,275 W MERRICK ROAD,FREEPORT,NY,11520,2017-04-14,Fire Safety,K,Smoke Deficiencies,0311,New,Have an enclosure around a vertical opening shaft.,B,Waiver has been granted,2017-06-02,3,Y,N,N,"275 W MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,275 W MERRICK ROAD,FREEPORT,NY,11520,2017-04-14,Fire Safety,K,Smoke Deficiencies,0321,New,Ensure that special areas are constructed so that walls can resist fire for one hour or have an approved fire extinguishing system.,D,"Deficient, Provider has date of correction",2017-06-02,3,Y,N,N,"275 W MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,275 W MERRICK ROAD,FREEPORT,NY,11520,2017-04-14,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2017-06-02,3,Y,N,N,"275 W MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,275 W MERRICK ROAD,FREEPORT,NY,11520,2017-04-14,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0915,New,Have proper power supply for life support equipment.,D,"Deficient, Provider has date of correction",2017-06-02,3,Y,N,N,"275 W MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335156,SOUTH SHORE REHABILITATION AND NURSING CENTER,275 W MERRICK ROAD,FREEPORT,NY,11520,2017-04-14,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0923,New,Have proper medical gas storage and administration areas.,B,Waiver has been granted,2017-06-02,3,Y,N,N,"275 W MERRICK ROAD,FREEPORT,NY,11520",2022-01-01
335158,OCEANSIDE CARE CENTER INC,2914 LINCOLN AVENUE,OCEANSIDE,NY,11572,2019-04-09,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2019-06-03,2,Y,N,N,"2914 LINCOLN AVENUE,OCEANSIDE,NY,11572",2022-01-01
335158,OCEANSIDE CARE CENTER INC,2914 LINCOLN AVENUE,OCEANSIDE,NY,11572,2019-04-09,Fire Safety,K,Smoke Deficiencies,0363,New,Install corridor and hallway doors that block smoke.,D,"Deficient, Provider has date of correction",2019-06-03,2,Y,N,N,"2914 LINCOLN AVENUE,OCEANSIDE,NY,11572",2022-01-01
335158,OCEANSIDE CARE CENTER INC,2914 LINCOLN AVENUE,OCEANSIDE,NY,11572,2017-09-22,Fire Safety,K,Egress Deficiencies,0232,New,Have corridors or aisles that are unobstructed and are at least 8 feet in width.,D,"Deficient, Provider has date of correction",2017-09-23,3,Y,N,N,"2914 LINCOLN AVENUE,OCEANSIDE,NY,11572",2022-01-01
335160,LYNBROOK RESTORATIVE THERAPY AND NURSING,243 ATLANTIC AVENUE,LYNBROOK,NY,11563,2021-06-02,Fire Safety,K,Smoke Deficiencies,0321,New,Ensure that special areas are constructed so that walls can resist fire for one hour or have an approved fire extinguishing system.,D,"Deficient, Provider has date of correction",2021-06-21,1,Y,N,N,"243 ATLANTIC AVENUE,LYNBROOK,NY,11563",2022-01-01
335160,LYNBROOK RESTORATIVE THERAPY AND NURSING,243 ATLANTIC AVENUE,LYNBROOK,NY,11563,2021-06-02,Fire Safety,K,Smoke Deficiencies,0363,New,Install corridor and hallway doors that block smoke.,D,"Deficient, Provider has date of correction",2021-06-21,1,Y,N,N,"243 ATLANTIC AVENUE,LYNBROOK,NY,11563",2022-01-01
335160,LYNBROOK RESTORATIVE THERAPY AND NURSING,243 ATLANTIC AVENUE,LYNBROOK,NY,11563,2017-12-19,Fire Safety,E,Emergency Preparedness Deficiencies,0015,New,Address subsistence needs for staff and patients.,C,"Deficient, Provider has date of correction",2018-02-15,3,Y,N,N,"243 ATLANTIC AVENUE,LYNBROOK,NY,11563",2022-01-01
335160,LYNBROOK RESTORATIVE THERAPY AND NURSING,243 ATLANTIC AVENUE,LYNBROOK,NY,11563,2017-12-19,Fire Safety,E,Emergency Preparedness Deficiencies,0024,New,Establish policies and procedures for volunteers.,C,"Deficient, Provider has date of correction",2018-02-15,3,Y,N,N,"243 ATLANTIC AVENUE,LYNBROOK,NY,11563",2022-01-01
335160,LYNBROOK RESTORATIVE THERAPY AND NURSING,243 ATLANTIC AVENUE,LYNBROOK,NY,11563,2017-12-19,Fire Safety,E,Emergency Preparedness Deficiencies,0026,New,Establish roles under a Waiver declared by secretary.,C,"Deficient, Provider has date of correction",2018-02-15,3,Y,N,N,"243 ATLANTIC AVENUE,LYNBROOK,NY,11563",2022-01-01
335162,THE GRAND REHABILITATION AND NURSING AT SOUTH POIN,ONE LONG BEACH ROAD,ISLAND PARK,NY,11558,2021-08-11,Fire Safety,K,Construction Deficiencies,0161,New,Use approved construction type or materials.,E,"Deficient, Provider has no plan of correction",,1,Y,N,N,"ONE LONG BEACH ROAD,ISLAND PARK,NY,11558",2022-01-01
335162,THE GRAND REHABILITATION AND NURSING AT SOUTH POIN,ONE LONG BEACH ROAD,ISLAND PARK,NY,11558,2021-08-11,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2021-09-30,1,Y,N,N,"ONE LONG BEACH ROAD,ISLAND PARK,NY,11558",2022-01-01
335162,THE GRAND REHABILITATION AND NURSING AT SOUTH POIN,ONE LONG BEACH ROAD,ISLAND PARK,NY,11558,2019-03-29,Fire Safety,E,Emergency Preparedness Deficiencies,0039,New,Conduct testing and exercise requirements.,D,"Deficient, Provider has date of correction",2019-05-17,2,Y,N,N,"ONE LONG BEACH ROAD,ISLAND PARK,NY,11558",2022-01-01
335162,THE GRAND REHABILITATION AND NURSING AT SOUTH POIN,ONE LONG BEACH ROAD,ISLAND PARK,NY,11558,2019-03-29,Fire Safety,K,Construction Deficiencies,0161,New,Use approved construction type or materials.,E,Waiver has been granted,,2,Y,N,N,"ONE LONG BEACH ROAD,ISLAND PARK,NY,11558",2022-01-01
335162,THE GRAND REHABILITATION AND NURSING AT SOUTH POIN,ONE LONG BEACH ROAD,ISLAND PARK,NY,11558,2019-03-29,Fire Safety,K,Smoke Deficiencies,0324,New,Provide properly protected cooking facilities.,D,"Deficient, Provider has date of correction",2019-05-10,2,Y,N,N,"ONE LONG BEACH ROAD,ISLAND PARK,NY,11558",2022-01-01
335162,THE GRAND REHABILITATION AND NURSING AT SOUTH POIN,ONE LONG BEACH ROAD,ISLAND PARK,NY,11558,2019-03-29,Fire Safety,K,Smoke Deficiencies,0341,New,Install a fire alarm system that can be heard throughout the facility.,D,"Deficient, Provider has date of correction",2019-05-10,2,Y,N,N,"ONE LONG BEACH ROAD,ISLAND PARK,NY,11558",2022-01-01
335162,THE GRAND REHABILITATION AND NURSING AT SOUTH POIN,ONE LONG BEACH ROAD,ISLAND PARK,NY,11558,2019-03-29,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,D,"Deficient, Provider has date of correction",2019-05-10,2,Y,N,N,"ONE LONG BEACH ROAD,ISLAND PARK,NY,11558",2022-01-01
335162,THE GRAND REHABILITATION AND NURSING AT SOUTH POIN,ONE LONG BEACH ROAD,ISLAND PARK,NY,11558,2019-03-29,Fire Safety,K,Smoke Deficiencies,0374,New,Install smoke barrier doors that can resist smoke for at least 20 minutes.,C,"Deficient, Provider has date of correction",2019-05-10,2,Y,N,N,"ONE LONG BEACH ROAD,ISLAND PARK,NY,11558",2022-01-01
335162,THE GRAND REHABILITATION AND NURSING AT SOUTH POIN,ONE LONG BEACH ROAD,ISLAND PARK,NY,11558,2017-09-14,Fire Safety,K,Construction Deficiencies,0161,New,Use approved construction type or materials.,B,Waiver has been granted,2017-10-20,3,Y,N,N,"ONE LONG BEACH ROAD,ISLAND PARK,NY,11558",2022-01-01
335162,THE GRAND REHABILITATION AND NURSING AT SOUTH POIN,ONE LONG BEACH ROAD,ISLAND PARK,NY,11558,2017-09-14,Fire Safety,K,Smoke Deficiencies,0311,New,Have an enclosure around a vertical opening shaft.,B,Waiver has been granted,2017-10-20,3,Y,N,N,"ONE LONG BEACH ROAD,ISLAND PARK,NY,11558",2022-01-01
335162,THE GRAND REHABILITATION AND NURSING AT SOUTH POIN,ONE LONG BEACH ROAD,ISLAND PARK,NY,11558,2017-09-14,Fire Safety,K,Smoke Deficiencies,0372,New,Ensure smoke barriers are constructed to a 1 hour fire resistance rating.,B,Waiver has been granted,2017-10-20,3,Y,N,N,"ONE LONG BEACH ROAD,ISLAND PARK,NY,11558",2022-01-01
335211,GLENGARIFF HEALTH CARE CENTER,141 DOSORIS LANE,GLEN COVE,NY,11542,2019-12-11,Fire Safety,K,Construction Deficiencies,0161,New,Use approved construction type or materials.,D,"Deficient, Provider has date of correction",2020-02-05,1,Y,N,N,"141 DOSORIS LANE,GLEN COVE,NY,11542",2022-01-01
335211,GLENGARIFF HEALTH CARE CENTER,141 DOSORIS LANE,GLEN COVE,NY,11542,2019-12-11,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",D,"Deficient, Provider has date of correction",2020-02-05,1,Y,N,N,"141 DOSORIS LANE,GLEN COVE,NY,11542",2022-01-01
335211,GLENGARIFF HEALTH CARE CENTER,141 DOSORIS LANE,GLEN COVE,NY,11542,2019-12-11,Fire Safety,K,Egress Deficiencies,0225,New,Have stairways and smokeproof enclosures used as exits that meet safety requirements.,E,"Deficient, Provider has date of correction",2020-02-05,1,Y,N,N,"141 DOSORIS LANE,GLEN COVE,NY,11542",2022-01-01
335211,GLENGARIFF HEALTH CARE CENTER,141 DOSORIS LANE,GLEN COVE,NY,11542,2019-12-11,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0918,New,Have generator or other power source capable of supplying service within 10 seconds.,C,"Deficient, Provider has date of correction",2020-02-05,1,Y,N,N,"141 DOSORIS LANE,GLEN COVE,NY,11542",2022-01-01
